date,WLM_RPE,WLM_GSE,RPE_WSE,GSE_WSE,WSE
2013-01-15,2.12,-1.62,3.576,-0.164,-1.456
2013-01-16,2.12,-1.62,3.589,-0.151,-1.469
2013-01-17,2.12,-1.62,3.602,-0.138,-1.482
2013-01-18,2.12,-1.62,3.62,-0.12,-1.5
2013-01-19,2.12,-1.62,3.643,-0.097,-1.523
2013-01-20,2.12,-1.62,3.657,-0.083,-1.537
2013-01-21,2.12,-1.62,3.669,-0.071,-1.549
2013-01-22,2.12,-1.62,3.669,-0.071,-1.549
2013-01-23,2.12,-1.62,3.641,-0.099,-1.521
2013-01-24,2.12,-1.62,3.573,-0.167,-1.453
2013-01-25,2.12,-1.62,3.561,-0.179,-1.441
2013-01-26,2.12,-1.62,3.563,-0.177,-1.443
2013-01-27,2.12,-1.62,3.617,-0.123,-1.497
2013-01-28,2.12,-1.62,3.669,-0.071,-1.549
2013-01-29,2.12,-1.62,3.709,-0.031,-1.589
2013-01-30,2.12,-1.62,3.736,-0.004,-1.616
2013-01-31,2.12,-1.62,3.746,0.006,-1.626
2013-02-01,2.12,-1.62,3.756,0.016,-1.636
2013-02-02,2.12,-1.62,3.773,0.033,-1.653
2013-02-03,2.12,-1.62,3.778,0.038,-1.658
2013-02-04,2.12,-1.62,3.785,0.045,-1.665
2013-02-05,2.12,-1.62,3.784,0.044,-1.664
2013-02-06,2.12,-1.62,3.809,0.069,-1.689
2013-02-07,2.12,-1.62,3.8,0.06,-1.68
2013-02-08,2.12,-1.62,3.809,0.069,-1.689
2013-02-09,2.12,-1.62,3.876,0.136,-1.756
2013-02-10,2.12,-1.62,3.913,0.173,-1.793
2013-02-11,2.12,-1.62,3.955,0.215,-1.835
2013-02-12,2.12,-1.62,3.991,0.251,-1.871
2013-02-13,2.12,-1.62,4.006,0.266,-1.886
2013-02-14,2.12,-1.62,4.028,0.288,-1.908
2013-02-15,2.12,-1.62,4.055,0.315,-1.935
2013-02-16,2.12,-1.62,4.059,0.319,-1.939
2013-02-17,2.12,-1.62,4.061,0.321,-1.941
2013-02-18,2.12,-1.62,4.081,0.341,-1.961
2013-02-19,2.12,-1.62,3.974,0.234,-1.854
2013-02-20,2.12,-1.62,3.892,0.152,-1.772
2013-02-21,2.12,-1.62,3.982,0.242,-1.862
2013-02-22,2.12,-1.62,4.044,0.304,-1.924
2013-02-23,2.12,-1.62,4.09,0.35,-1.97
2013-02-24,2.12,-1.62,4.177,0.437,-2.057
2013-02-25,2.12,-1.62,4.201,0.461,-2.081
2013-02-26,2.12,-1.62,4.219,0.479,-2.099
2013-02-27,2.12,-1.62,4.248,0.508,-2.128
2013-02-28,2.12,-1.62,4.257,0.517,-2.137
2013-03-01,2.12,-1.62,4.252,0.512,-2.132
2013-03-02,2.12,-1.62,4.232,0.492,-2.112
2013-03-03,2.12,-1.62,4.214,0.474,-2.094
2013-03-04,2.12,-1.62,4.234,0.494,-2.114
2013-03-05,2.12,-1.62,4.225,0.485,-2.105
2013-03-06,2.12,-1.62,4.113,0.373,-1.993
2013-03-07,2.12,-1.62,4.117,0.377,-1.997
2013-03-08,2.12,-1.62,4.135,0.395,-2.015
2013-03-09,2.12,-1.62,4.224,0.484,-2.104
2013-03-10,2.12,-1.62,4.275,0.535,-2.155
2013-03-11,2.12,-1.62,4.274,0.534,-2.154
2013-03-12,2.12,-1.62,4.274,0.534,-2.154
2013-03-13,2.12,-1.62,4.285,0.545,-2.165
2013-03-14,2.12,-1.62,4.289,0.549,-2.169
2013-03-15,2.12,-1.62,4.289,0.549,-2.169
2013-03-16,2.12,-1.62,4.292,0.552,-2.172
2013-03-17,2.12,-1.62,4.316,0.576,-2.196
2013-03-18,2.12,-1.62,4.33,0.59,-2.21
2013-03-19,2.12,-1.62,4.339,0.599,-2.219
2013-03-20,2.12,-1.62,4.265,0.525,-2.145
2013-03-21,2.12,-1.62,4.255,0.515,-2.135
2013-03-22,2.12,-1.62,4.323,0.583,-2.203
2013-03-23,2.12,-1.62,4.387,0.647,-2.267
2013-03-24,2.12,-1.62,4.392,0.652,-2.272
2013-03-25,2.12,-1.62,4.381,0.641,-2.261
2013-03-26,2.12,-1.62,4.373,0.633,-2.253
2013-03-27,2.12,-1.62,4.377,0.637,-2.257
2013-03-28,2.12,-1.62,4.381,0.641,-2.261
2013-03-29,2.12,-1.62,4.345,0.605,-2.225
2013-03-30,2.12,-1.62,4.279,0.539,-2.159
2013-03-31,2.12,-1.62,4.204,0.464,-2.084
2013-04-01,2.12,-1.62,4.173,0.433,-2.053
2013-04-02,2.12,-1.62,4.172,0.432,-2.052
2013-04-03,2.12,-1.62,4.143,0.403,-2.023
2013-04-04,2.12,-1.62,4.069,0.329,-1.949
2013-04-05,2.12,-1.62,4.064,0.324,-1.944
2013-04-06,2.12,-1.62,4.068,0.328,-1.948
2013-04-07,2.12,-1.62,4.048,0.308,-1.928
2013-04-08,2.12,-1.62,4.034,0.294,-1.914
2013-04-09,2.12,-1.62,4.129,0.389,-2.009
2013-04-10,2.12,-1.62,4.168,0.428,-2.048
2013-04-11,2.12,-1.62,4.128,0.388,-2.008
2013-04-12,2.12,-1.62,4.112,0.372,-1.992
2013-04-13,2.12,-1.62,4.105,0.365,-1.985
2013-04-14,2.12,-1.62,4.134,0.394,-2.014
2013-04-15,2.12,-1.62,4.135,0.395,-2.015
2013-04-16,2.12,-1.62,4.207,0.467,-2.087
2013-04-17,2.12,-1.62,4.321,0.581,-2.201
2013-04-18,2.12,-1.62,4.353,0.613,-2.233
2013-04-19,2.12,-1.62,4.301,0.561,-2.181
2013-04-20,2.12,-1.62,4.289,0.549,-2.169
2013-04-21,2.12,-1.62,4.299,0.559,-2.179
2013-04-22,2.12,-1.62,4.278,0.538,-2.158
2013-04-23,2.12,-1.62,4.269,0.529,-2.149
2013-04-24,2.12,-1.62,4.244,0.504,-2.124
2013-04-25,2.12,-1.62,4.252,0.512,-2.132
2013-04-26,2.12,-1.62,4.287,0.547,-2.167
2013-04-27,2.12,-1.62,4.282,0.542,-2.162
2013-04-28,2.12,-1.62,4.253,0.513,-2.133
2013-04-29,2.12,-1.62,4.244,0.504,-2.124
2013-04-30,2.12,-1.62,4.268,0.528,-2.148
2013-05-01,2.12,-1.62,4.38,0.64,-2.26
2013-05-02,2.12,-1.62,4.458,0.718,-2.338
2013-05-03,2.12,-1.62,4.457,0.717,-2.337
2013-05-04,2.12,-1.62,4.417,0.677,-2.297
2013-05-05,2.12,-1.62,4.425,0.685,-2.305
2013-05-06,2.12,-1.62,4.439,0.699,-2.319
2013-05-07,2.12,-1.62,4.434,0.694,-2.314
2013-05-08,2.12,-1.62,4.444,0.704,-2.324
2013-05-09,2.12,-1.62,4.456,0.716,-2.336
2013-05-10,2.12,-1.62,4.459,0.719,-2.339
2013-05-11,2.12,-1.62,4.35,0.61,-2.23
2013-05-12,2.12,-1.62,4.233,0.493,-2.113
2013-05-13,2.12,-1.62,4.225,0.485,-2.105
2013-05-14,2.12,-1.62,4.178,0.438,-2.058
2013-05-15,2.12,-1.62,4.199,0.459,-2.079
2013-05-16,2.12,-1.62,4.27,0.53,-2.15
2013-05-17,2.12,-1.62,4.359,0.619,-2.239
2013-05-18,2.12,-1.62,4.459,0.719,-2.339
2013-05-19,2.12,-1.62,4.523,0.783,-2.403
2013-05-20,2.12,-1.62,4.568,0.828,-2.448
2013-05-21,2.12,-1.62,4.561,0.821,-2.441
2013-05-22,2.12,-1.62,4.603,0.863,-2.483
2013-05-23,2.12,-1.62,4.656,0.916,-2.536
2013-05-24,2.12,-1.62,4.689,0.949,-2.569
2013-05-25,2.12,-1.62,4.711,0.971,-2.591
2013-05-26,2.12,-1.62,4.733,0.993,-2.613
2013-05-27,2.12,-1.62,4.753,1.013,-2.633
2013-05-28,2.12,-1.62,4.769,1.029,-2.649
2013-05-29,2.12,-1.62,4.811,1.071,-2.691
2013-05-30,2.12,-1.62,4.874,1.134,-2.754
2013-05-31,2.12,-1.62,4.933,1.193,-2.813
2013-06-01,2.12,-1.62,4.938,1.198,-2.818
2013-06-02,2.12,-1.62,4.961,1.221,-2.841
2013-06-03,2.12,-1.62,4.98,1.24,-2.86
2013-06-04,2.12,-1.62,4.914,1.174,-2.794
2013-06-05,2.12,-1.62,4.896,1.156,-2.776
2013-06-06,2.12,-1.62,4.968,1.228,-2.848
2013-06-07,2.12,-1.62,5.108,1.368,-2.988
2013-06-08,2.12,-1.62,5.205,1.465,-3.085
2013-06-09,2.12,-1.62,5.214,1.474,-3.094
2013-06-10,2.12,-1.62,5.242,1.502,-3.122
2013-06-11,2.12,-1.62,5.315,1.575,-3.195
2013-06-12,2.12,-1.62,5.413,1.673,-3.293
2013-06-13,2.12,-1.62,5.533,1.793,-3.413
2013-06-14,2.12,-1.62,5.641,1.901,-3.521
2013-06-15,2.12,-1.62,5.682,1.942,-3.562
2013-06-16,2.12,-1.62,5.754,2.014,-3.634
2013-06-17,2.12,-1.62,5.809,2.069,-3.689
2013-06-18,2.12,-1.62,5.82,2.08,-3.7
2013-06-19,2.12,-1.62,5.872,2.132,-3.752
2013-06-20,2.12,-1.62,5.946,2.206,-3.826
2013-06-21,2.12,-1.62,6.002,2.262,-3.882
2013-06-22,2.12,-1.62,6.054,2.314,-3.934
2013-06-23,2.12,-1.62,5.952,2.212,-3.832
2013-06-24,2.12,-1.62,5.768,2.028,-3.648
2013-06-25,2.12,-1.62,5.622,1.882,-3.502
2013-06-26,2.12,-1.62,5.649,1.909,-3.529
2013-06-27,2.12,-1.62,5.829,2.089,-3.709
2013-06-28,2.12,-1.62,6.017,2.277,-3.897
2013-06-29,2.12,-1.62,6.149,2.409,-4.029
2013-06-30,2.12,-1.62,6.22,2.48,-4.1
2013-07-01,2.12,-1.62,6.264,2.524,-4.144
2013-07-02,2.12,-1.62,6.32,2.58,-4.2
2013-07-03,2.12,-1.62,6.322,2.582,-4.202
2013-07-04,2.12,-1.62,6.353,2.613,-4.233
2013-07-05,2.12,-1.62,6.353,2.613,-4.233
2013-07-06,2.12,-1.62,6.3,2.56,-4.18
2013-07-07,2.12,-1.62,6.328,2.588,-4.208
2013-07-08,2.12,-1.62,6.393,2.653,-4.273
2013-07-09,2.12,-1.62,6.455,2.715,-4.335
2013-07-10,2.12,-1.62,6.486,2.746,-4.366
2013-07-11,2.12,-1.62,6.463,2.723,-4.343
2013-07-12,2.12,-1.62,6.474,2.734,-4.354
2013-07-13,2.12,-1.62,6.547,2.807,-4.427
2013-07-14,2.12,-1.62,6.603,2.863,-4.483
2013-07-15,2.12,-1.62,6.549,2.809,-4.429
2013-07-16,2.12,-1.62,6.49,2.75,-4.37
2013-07-17,2.12,-1.62,6.528,2.788,-4.408
2013-07-18,2.12,-1.62,6.632,2.892,-4.512
2013-07-19,2.12,-1.62,6.683,2.943,-4.563
2013-07-20,2.12,-1.62,6.696,2.956,-4.576
2013-07-21,2.12,-1.62,6.704,2.964,-4.584
2013-07-22,2.12,-1.62,6.673,2.933,-4.553
2013-07-23,2.12,-1.62,6.649,2.909,-4.529
2013-07-24,2.12,-1.62,6.705,2.965,-4.585
2013-07-25,2.12,-1.62,6.766,3.026,-4.646
2013-07-26,2.12,-1.62,6.734,2.994,-4.614
2013-07-27,2.12,-1.62,6.638,2.898,-4.518
2013-07-28,2.12,-1.62,6.584,2.844,-4.464
2013-07-29,2.12,-1.62,6.516,2.776,-4.396
2013-07-30,2.12,-1.62,6.517,2.777,-4.397
2013-07-31,2.12,-1.62,6.552,2.812,-4.432
2013-08-01,2.12,-1.62,6.549,2.809,-4.429
2013-08-02,2.12,-1.62,6.486,2.746,-4.366
2013-08-03,2.12,-1.62,6.487,2.747,-4.367
2013-08-04,2.12,-1.62,6.482,2.742,-4.362
2013-08-05,2.12,-1.62,6.473,2.733,-4.353
2013-08-06,2.12,-1.62,6.422,2.682,-4.302
2013-08-07,2.12,-1.62,6.359,2.619,-4.239
2013-08-08,2.12,-1.62,6.369,2.629,-4.249
2013-08-09,2.12,-1.62,6.385,2.645,-4.265
2013-08-10,2.12,-1.62,6.396,2.656,-4.276
2013-08-11,2.12,-1.62,6.424,2.684,-4.304
2013-08-12,2.12,-1.62,6.464,2.724,-4.344
2013-08-13,2.12,-1.62,6.514,2.774,-4.394
2013-08-14,2.12,-1.62,6.578,2.838,-4.458
2013-08-15,2.12,-1.62,6.579,2.839,-4.459
2013-08-16,2.12,-1.62,6.581,2.841,-4.461
2013-08-17,2.12,-1.62,6.551,2.811,-4.431
2013-08-18,2.12,-1.62,6.504,2.764,-4.384
2013-08-19,2.12,-1.62,6.528,2.788,-4.408
2013-08-20,2.12,-1.62,6.524,2.784,-4.404
2013-08-21,2.12,-1.62,6.447,2.707,-4.327
2013-08-22,2.12,-1.62,6.379,2.639,-4.259
2013-08-23,2.12,-1.62,6.343,2.603,-4.223
2013-08-24,2.12,-1.62,6.358,2.618,-4.238
2013-08-25,2.12,-1.62,6.352,2.612,-4.232
2013-08-26,2.12,-1.62,6.344,2.604,-4.224
2013-08-27,2.12,-1.62,6.367,2.627,-4.247
2013-08-28,2.12,-1.62,6.389,2.649,-4.269
2013-08-29,2.12,-1.62,6.379,2.639,-4.259
2013-08-30,2.12,-1.62,6.41,2.67,-4.29
2013-08-31,2.12,-1.62,6.449,2.709,-4.329
2013-09-01,2.12,-1.62,6.415,2.675,-4.295
2013-09-02,2.12,-1.62,6.278,2.538,-4.158
2013-09-03,2.12,-1.62,6.249,2.509,-4.129
2013-09-04,2.12,-1.62,6.258,2.518,-4.138
2013-09-05,2.12,-1.62,6.242,2.502,-4.122
2013-09-06,2.12,-1.62,6.255,2.515,-4.135
2013-09-07,2.12,-1.62,6.289,2.549,-4.169
2013-09-08,2.12,-1.62,6.308,2.568,-4.188
2013-09-09,2.12,-1.62,6.322,2.582,-4.202
2013-09-10,2.12,-1.62,6.242,2.502,-4.122
2013-09-11,2.12,-1.62,6.094,2.354,-3.974
2013-09-12,2.12,-1.62,6.073,2.333,-3.953
2013-09-13,2.12,-1.62,6.069,2.329,-3.949
2013-09-14,2.12,-1.62,6.036,2.296,-3.916
2013-09-15,2.12,-1.62,6.009,2.269,-3.889
2013-09-16,2.12,-1.62,5.995,2.255,-3.875
2013-09-17,2.12,-1.62,5.965,2.225,-3.845
2013-09-18,2.12,-1.62,5.955,2.215,-3.835
2013-09-19,2.12,-1.62,5.934,2.194,-3.814
2013-09-20,2.12,-1.62,5.842,2.102,-3.722
2013-09-21,2.12,-1.62,5.713,1.973,-3.593
2013-09-22,2.12,-1.62,5.672,1.932,-3.552
2013-09-23,2.12,-1.62,5.662,1.922,-3.542
2013-09-24,2.12,-1.62,5.643,1.903,-3.523
2013-09-25,2.12,-1.62,5.611,1.871,-3.491
2013-09-26,2.12,-1.62,5.599,1.859,-3.479
2013-09-27,2.12,-1.62,5.605,1.865,-3.485
2013-09-28,2.12,-1.62,5.588,1.848,-3.468
2013-09-29,2.12,-1.62,5.555,1.815,-3.435
2013-09-30,2.12,-1.62,5.517,1.777,-3.397
2013-10-01,2.12,-1.62,5.489,1.749,-3.369
2013-10-02,2.12,-1.62,5.479,1.739,-3.359
2013-10-03,2.12,-1.62,5.473,1.733,-3.353
2013-10-04,2.12,-1.62,5.486,1.746,-3.366
2013-10-05,2.12,-1.62,5.467,1.727,-3.347
2013-10-06,2.12,-1.62,5.427,1.687,-3.307
2013-10-07,2.12,-1.62,5.389,1.649,-3.269
2013-10-08,2.12,-1.62,5.354,1.614,-3.234
2013-10-09,2.12,-1.62,5.314,1.574,-3.194
2013-10-10,2.12,-1.62,5.308,1.568,-3.188
2013-10-11,2.12,-1.62,5.293,1.553,-3.173
2013-10-12,2.12,-1.62,5.274,1.534,-3.154
2013-10-13,2.12,-1.62,5.268,1.528,-3.148
2013-10-14,2.12,-1.62,5.27,1.53,-3.15
2013-10-15,2.12,-1.62,5.268,1.528,-3.148
2013-10-16,2.12,-1.62,5.259,1.519,-3.139
2013-10-17,2.12,-1.62,5.239,1.499,-3.119
2013-10-18,2.12,-1.62,5.217,1.477,-3.097
2013-10-19,2.12,-1.62,5.204,1.464,-3.084
2013-10-20,2.12,-1.62,5.184,1.444,-3.064
2013-10-21,2.12,-1.62,5.17,1.43,-3.05
2013-10-22,2.12,-1.62,5.18,1.44,-3.06
2013-10-23,2.12,-1.62,5.17,1.43,-3.05
2013-10-24,2.12,-1.62,5.158,1.418,-3.038
2013-10-25,2.12,-1.62,5.163,1.423,-3.043
2013-10-26,2.12,-1.62,5.166,1.426,-3.046
2013-10-27,2.12,-1.62,5.125,1.385,-3.005
2013-10-28,2.12,-1.62,5.098,1.358,-2.978
2013-10-29,2.12,-1.62,5.128,1.388,-3.008
2013-10-30,2.12,-1.62,5.129,1.389,-3.009
2013-10-31,2.12,-1.62,5.135,1.395,-3.015
2013-11-01,2.12,-1.62,5.133,1.393,-3.013
2013-11-02,2.12,-1.62,5.107,1.367,-2.987
2013-11-03,2.12,-1.62,5.112,1.372,-2.992
2013-11-04,2.12,-1.62,5.12,1.38,-3.0
2013-11-05,2.12,-1.62,5.141,1.401,-3.021
2013-11-06,2.12,-1.62,5.115,1.375,-2.995
2013-11-07,2.12,-1.62,5.081,1.341,-2.961
2013-11-08,2.12,-1.62,5.063,1.323,-2.943
2013-11-09,2.12,-1.62,5.061,1.321,-2.941
2013-11-10,2.12,-1.62,5.059,1.319,-2.939
2013-11-11,2.12,-1.62,5.051,1.311,-2.931
2013-11-12,2.12,-1.62,5.063,1.323,-2.943
2013-11-13,2.12,-1.62,5.071,1.331,-2.951
2013-11-14,2.12,-1.62,5.028,1.288,-2.908
2013-11-15,2.12,-1.62,4.991,1.251,-2.871
2013-11-16,2.12,-1.62,4.994,1.254,-2.874
2013-11-17,2.12,-1.62,5.016,1.276,-2.896
2013-11-18,2.12,-1.62,5.057,1.317,-2.937
2013-11-19,2.12,-1.62,5.102,1.362,-2.982
2013-11-20,2.12,-1.62,5.035,1.295,-2.915
2013-11-21,2.12,-1.62,5.021,1.281,-2.901
2013-11-22,2.12,-1.62,5.035,1.295,-2.915
2013-11-23,2.12,-1.62,5.029,1.289,-2.909
2013-11-24,2.12,-1.62,5.032,1.292,-2.912
2013-11-25,2.12,-1.62,5.037,1.297,-2.917
2013-11-26,2.12,-1.62,5.021,1.281,-2.901
2013-11-27,2.12,-1.62,4.993,1.253,-2.873
2013-11-28,2.12,-1.62,4.978,1.238,-2.858
2013-11-29,2.12,-1.62,4.98,1.24,-2.86
2013-11-30,2.12,-1.62,4.973,1.233,-2.853
2013-12-01,2.12,-1.62,4.962,1.222,-2.842
2013-12-02,2.12,-1.62,4.929,1.189,-2.809
2013-12-03,2.12,-1.62,4.888,1.148,-2.768
2013-12-04,2.12,-1.62,4.908,1.168,-2.788
2013-12-05,2.12,-1.62,4.916,1.176,-2.796
2013-12-06,2.12,-1.62,4.91,1.17,-2.79
2013-12-07,2.12,-1.62,4.891,1.151,-2.771
2013-12-08,2.12,-1.62,4.921,1.181,-2.801
2013-12-09,2.12,-1.62,4.94,1.2,-2.82
2013-12-10,2.12,-1.62,4.936,1.196,-2.816
2013-12-11,2.12,-1.62,4.919,1.179,-2.799
2013-12-12,2.12,-1.62,4.904,1.164,-2.784
2013-12-13,2.12,-1.62,4.878,1.138,-2.758
2013-12-14,2.12,-1.62,4.872,1.132,-2.752
2013-12-15,2.12,-1.62,4.857,1.117,-2.737
2013-12-16,2.12,-1.62,4.835,1.095,-2.715
2013-12-17,2.12,-1.62,4.818,1.078,-2.698
2013-12-18,2.12,-1.62,4.787,1.047,-2.667
2013-12-19,2.12,-1.62,4.77,1.03,-2.65
2013-12-20,2.12,-1.62,4.784,1.044,-2.664
2013-12-21,2.12,-1.62,4.78,1.04,-2.66
2013-12-22,2.12,-1.62,4.79,1.05,-2.67
2013-12-23,2.12,-1.62,4.794,1.054,-2.674
2013-12-24,2.12,-1.62,4.785,1.045,-2.665
2013-12-25,2.12,-1.62,4.782,1.042,-2.662
2013-12-26,2.12,-1.62,4.772,1.032,-2.652
2013-12-27,2.12,-1.62,4.759,1.019,-2.639
2013-12-28,2.12,-1.62,4.734,0.994,-2.614
2013-12-29,2.12,-1.62,4.726,0.986,-2.606
2013-12-30,2.12,-1.62,4.717,0.977,-2.597
2013-12-31,2.12,-1.62,4.701,0.961,-2.581
2014-01-01,2.12,-1.62,4.689,0.949,-2.569
2014-01-02,2.12,-1.62,4.681,0.941,-2.561
2014-01-03,2.12,-1.62,4.669,0.929,-2.549
2014-01-04,2.12,-1.62,4.663,0.923,-2.543
2014-01-05,2.12,-1.62,4.67,0.93,-2.55
2014-01-06,2.12,-1.62,4.674,0.934,-2.554
2014-01-07,2.12,-1.62,4.668,0.928,-2.548
2014-01-08,2.12,-1.62,4.664,0.924,-2.544
2014-01-09,2.12,-1.62,4.662,0.922,-2.542
2014-01-10,2.12,-1.62,4.662,0.922,-2.542
2014-01-11,2.12,-1.62,4.652,0.912,-2.532
2014-01-12,2.12,-1.62,4.652,0.912,-2.532
2014-01-13,2.12,-1.62,4.663,0.923,-2.543
2014-01-14,2.12,-1.62,4.654,0.914,-2.534
2014-01-15,2.12,-1.62,4.637,0.897,-2.517
2014-01-16,2.12,-1.62,4.617,0.877,-2.497
2014-01-17,2.12,-1.62,4.604,0.864,-2.484
2014-01-18,2.12,-1.62,4.591,0.851,-2.471
2014-01-19,2.12,-1.62,4.582,0.842,-2.462
2014-01-20,2.12,-1.62,4.581,0.841,-2.461
2014-01-21,2.12,-1.62,4.592,0.852,-2.472
2014-01-22,2.12,-1.62,4.59,0.85,-2.47
2014-01-23,2.12,-1.62,4.577,0.837,-2.457
2014-01-24,2.12,-1.62,4.564,0.824,-2.444
2014-01-25,2.12,-1.62,4.542,0.802,-2.422
2014-01-26,2.12,-1.62,4.514,0.774,-2.394
2014-01-27,2.12,-1.62,4.499,0.759,-2.379
2014-01-28,2.12,-1.62,4.491,0.751,-2.371
2014-01-29,2.12,-1.62,4.471,0.731,-2.351
2014-01-30,2.12,-1.62,4.441,0.701,-2.321
2014-01-31,2.12,-1.62,4.434,0.694,-2.314
2014-02-01,2.12,-1.62,4.442,0.702,-2.322
2014-02-02,2.12,-1.62,4.432,0.692,-2.312
2014-02-03,2.12,-1.62,4.421,0.681,-2.301
2014-02-04,2.12,-1.62,4.416,0.676,-2.296
2014-02-05,2.12,-1.62,4.43,0.69,-2.31
2014-02-06,2.12,-1.62,4.396,0.656,-2.276
2014-02-07,2.12,-1.62,4.366,0.626,-2.246
2014-02-08,2.12,-1.62,4.064,0.324,-1.944
2014-02-09,2.12,-1.62,3.52,-0.22,-1.4
2014-02-10,2.12,-1.62,3.459,-0.281,-1.339
2014-02-11,2.12,-1.62,3.524,-0.216,-1.404
2014-02-12,2.12,-1.62,3.566,-0.174,-1.446
2014-02-13,2.12,-1.62,3.607,-0.133,-1.487
2014-02-14,2.12,-1.62,3.651,-0.089,-1.531
2014-02-15,2.12,-1.62,3.684,-0.056,-1.564
2014-02-16,2.12,-1.62,3.722,-0.018,-1.602
2014-02-17,2.12,-1.62,3.772,0.032,-1.652
2014-02-18,2.12,-1.62,3.804,0.064,-1.684
2014-02-19,2.12,-1.62,3.841,0.101,-1.721
2014-02-20,2.12,-1.62,3.907,0.167,-1.787
2014-02-21,2.12,-1.62,3.949,0.209,-1.829
2014-02-22,2.12,-1.62,3.981,0.241,-1.861
2014-02-23,2.12,-1.62,4.013,0.273,-1.893
2014-02-24,2.12,-1.62,4.042,0.302,-1.922
2014-02-25,2.12,-1.62,4.061,0.321,-1.941
2014-02-26,2.12,-1.62,4.015,0.275,-1.895
2014-02-27,2.12,-1.62,3.801,0.061,-1.681
2014-02-28,2.12,-1.62,3.533,-0.207,-1.413
2014-03-01,2.12,-1.62,3.473,-0.267,-1.353
2014-03-02,2.12,-1.62,3.526,-0.214,-1.406
2014-03-03,2.12,-1.62,3.552,-0.188,-1.432
2014-03-04,2.12,-1.62,3.544,-0.196,-1.424
2014-03-05,2.12,-1.62,3.582,-0.158,-1.462
2014-03-06,2.12,-1.62,3.528,-0.212,-1.408
2014-03-07,2.12,-1.62,3.59,-0.15,-1.47
2014-03-08,2.12,-1.62,3.662,-0.078,-1.542
2014-03-09,2.12,-1.62,3.703,-0.037,-1.583
2014-03-10,2.12,-1.62,3.74,0.0,-1.62
2014-03-11,2.12,-1.62,3.846,0.106,-1.726
2014-03-12,2.12,-1.62,3.976,0.236,-1.856
2014-03-13,2.12,-1.62,4.048,0.308,-1.928
2014-03-14,2.12,-1.62,4.104,0.364,-1.984
2014-03-15,2.12,-1.62,4.168,0.428,-2.048
2014-03-16,2.12,-1.62,4.221,0.481,-2.101
2014-03-17,2.12,-1.62,4.27,0.53,-2.15
2014-03-18,2.12,-1.62,4.341,0.601,-2.221
2014-03-19,2.12,-1.62,4.415,0.675,-2.295
2014-03-20,2.12,-1.62,4.475,0.735,-2.355
2014-03-21,2.12,-1.62,4.487,0.747,-2.367
2014-03-22,2.12,-1.62,4.515,0.775,-2.395
2014-03-23,2.12,-1.62,4.542,0.802,-2.422
2014-03-24,2.12,-1.62,4.558,0.818,-2.438
2014-03-25,2.12,-1.62,4.563,0.823,-2.443
2014-03-26,2.12,-1.62,4.464,0.724,-2.344
2014-03-27,2.12,-1.62,4.366,0.626,-2.246
2014-03-28,2.12,-1.62,4.385,0.645,-2.265
2014-03-29,2.12,-1.62,4.331,0.591,-2.211
2014-03-30,2.12,-1.62,4.262,0.522,-2.142
2014-03-31,2.12,-1.62,4.273,0.533,-2.153
2014-04-01,2.12,-1.62,3.994,0.254,-1.874
2014-04-02,2.12,-1.62,3.657,-0.083,-1.537
2014-04-03,2.12,-1.62,3.728,-0.012,-1.608
2014-04-04,2.12,-1.62,3.775,0.035,-1.655
2014-04-05,2.12,-1.62,3.837,0.097,-1.717
2014-04-06,2.12,-1.62,3.924,0.184,-1.804
2014-04-07,2.12,-1.62,4.0,0.26,-1.88
2014-04-08,2.12,-1.62,4.056,0.316,-1.936
2014-04-09,2.12,-1.62,4.105,0.365,-1.985
2014-04-10,2.12,-1.62,4.15,0.41,-2.03
2014-04-11,2.12,-1.62,4.193,0.453,-2.073
2014-04-12,2.12,-1.62,4.239,0.499,-2.119
2014-04-13,2.12,-1.62,4.301,0.561,-2.181
2014-04-14,2.12,-1.62,4.355,0.615,-2.235
2014-04-15,2.12,-1.62,4.383,0.643,-2.263
2014-04-16,2.12,-1.62,4.42,0.68,-2.3
2014-04-17,2.12,-1.62,4.452,0.712,-2.332
2014-04-18,2.12,-1.62,4.488,0.748,-2.368
2014-04-19,2.12,-1.62,4.527,0.787,-2.407
2014-04-20,2.12,-1.62,4.573,0.833,-2.453
2014-04-21,2.12,-1.62,4.598,0.858,-2.478
2014-04-22,2.12,-1.62,4.621,0.881,-2.501
2014-04-23,2.12,-1.62,4.667,0.927,-2.547
2014-04-24,2.12,-1.62,4.689,0.949,-2.569
2014-04-25,2.12,-1.62,4.664,0.924,-2.544
2014-04-26,2.12,-1.62,4.63,0.89,-2.51
2014-04-27,2.12,-1.62,4.634,0.894,-2.514
2014-04-28,2.12,-1.62,4.658,0.918,-2.538
2014-04-29,2.12,-1.62,4.695,0.955,-2.575
2014-04-30,2.12,-1.62,4.72,0.98,-2.6
2014-05-01,2.12,-1.62,4.747,1.007,-2.627
2014-05-02,2.12,-1.62,4.779,1.039,-2.659
2014-05-03,2.12,-1.62,4.801,1.061,-2.681
2014-05-04,2.12,-1.62,4.829,1.089,-2.709
2014-05-05,2.12,-1.62,4.86,1.12,-2.74
2014-05-06,2.12,-1.62,4.781,1.041,-2.661
2014-05-07,2.12,-1.62,4.714,0.974,-2.594
2014-05-08,2.12,-1.62,4.712,0.972,-2.592
2014-05-09,2.12,-1.62,4.715,0.975,-2.595
