date,pm25,pm10,o3,no2,so2,co
2020-02-07,160.0,24.0,30.0,16.0,3.0,9.0
2020-02-08,127.0,47.80862346266934,23.0,22.0,1.0,12.0
2020-02-09,193.0,57.34263607454569,35.0,25.0,1.0,13.0
2020-02-10,195.0,56.03365108214245,41.0,28.0,5.0,22.0
2020-02-11,244.0,47.313281731972914,50.0,27.0,2.0,22.0
2020-02-12,253.0,34.613141270550436,17.0,27.0,1.0,21.0
2020-02-13,261.0,21.364842944388357,26.0,7.0,0.4094654335128736,8.0
2020-02-14,112.0,11.0,30.0,2.0,0.0,1.0
2020-02-15,29.0,7.0,31.0,2.0,0.0,1.0
2020-02-16,18.0,12.0,31.0,5.0,0.0,1.0
2020-02-17,27.0,21.0,28.0,17.0,1.0,2.0
2020-02-18,55.0,32.0,28.0,20.0,4.0,9.0
2020-02-19,126.0,79.11033157395303,28.0,12.0,4.0,11.0
2020-02-20,176.0,84.0,34.0,11.0,1.0,6.0
2020-02-21,135.0,14.0,34.0,4.0,0.0,1.0
2020-02-22,25.0,47.0,22.0,18.0,1.0,5.0
2020-02-23,110.0,73.0,27.0,17.0,4.0,9.0
2020-02-24,150.0,60.0,30.0,11.0,5.0,7.0
2020-02-25,127.0,36.0,37.0,8.0,2.0,3.0
2020-02-26,94.0,31.0,25.0,11.0,1.0,3.0
2020-02-27,79.0,45.0,34.0,11.0,0.9046235578079016,4.0
2020-02-28,138.0,31.15473412796838,9.0,15.0,0.9168223985156704,11.0
2020-02-29,167.0,16.0,30.0,10.0,0.9706100399656037,9.0
2020-03-01,72.0,25.0,28.0,13.0,1.0,4.0
2020-03-02,80.0,15.0,29.0,6.0,1.0,4.0
2020-03-03,99.0,15.0,31.0,4.0,1.0,1.0
2020-03-04,47.0,44.0,35.0,12.0,1.0,4.0
2020-03-05,110.0,67.0,27.0,22.0,2.0,7.0
2020-03-06,168.0,43.0,39.0,9.0,1.0,5.0
2020-03-07,135.0,29.10000613478529,19.0,13.0,1.0,9.0
2020-03-08,171.0,28.0,28.0,12.0,1.0,7.0
2020-03-09,129.0,30.0,32.0,8.0,1.0,2.0
2020-03-10,52.0,45.0,25.0,22.0,2.0,4.0
2020-03-11,92.0,38.0,34.0,14.0,2.0,5.0
2020-03-12,74.0,22.0,32.0,6.0,1.4413765335163216,2.0
2020-03-13,42.0,35.0,35.0,5.0,1.0,1.0
2020-03-14,36.0,32.0,37.0,4.0,0.9943077001436954,1.0
2020-03-15,34.0,60.0,32.0,10.0,1.0,3.0
2020-03-16,87.0,55.0,42.0,17.0,1.0,5.0
2020-03-17,100.0,108.0,35.0,18.0,2.0,6.0
2020-03-18,119.0,47.0,37.0,3.0,1.6451896225808544,2.0
2020-03-19,39.0,60.0,34.0,17.0,2.0,3.0
2020-03-20,94.0,73.0,38.0,10.0,4.0,3.0
2020-03-21,86.0,60.0,47.0,10.0,2.0,3.0
2020-03-22,98.0,58.0,36.0,16.0,2.0,3.0
2020-03-23,102.0,57.0,40.0,18.0,7.0,8.0
2020-03-24,121.0,73.0,54.0,27.0,6.0,9.0
2020-03-25,192.0,25.0,31.0,4.0,1.0,3.0
2020-03-26,39.0,25.0,33.0,4.0,1.0,2.0
2020-03-27,17.0,26.0,32.0,8.0,2.235155193003856,1.0
2020-03-28,37.0,63.0,42.0,17.0,3.0,4.0
2020-03-29,122.0,69.0,42.0,16.0,3.0,6.0
2020-03-30,156.0,62.0,45.0,12.0,2.0,3.0
2020-03-31,151.0,21.0,35.0,4.0,1.2503898079598195,1.0
2020-04-01,35.0,35.0,35.0,10.0,1.0,2.0
2020-04-02,60.0,38.0,40.0,11.0,1.0,2.0
2020-04-03,63.0,113.0,38.0,5.0,1.0,2.0
2020-04-04,83.0,67.0,43.0,14.0,2.0,4.0
2020-04-05,86.0,93.0,55.0,26.0,3.0,5.0
2020-04-06,152.0,83.0,37.0,21.0,3.0,5.0
2020-04-07,126.0,53.0,33.0,15.0,3.0,4.0
2020-04-08,76.0,46.0,38.0,8.0,1.0,4.0
2020-04-09,103.0,47.0,53.0,11.0,0.0,3.0
2020-04-10,117.0,39.0,43.0,9.0,0.0,3.0
2020-04-11,79.0,45.0,44.0,6.0,0.0,1.0
2020-04-12,69.0,60.0,44.0,17.0,1.0,4.0
2020-04-13,88.0,81.0,82.0,23.0,3.0,5.0
2020-04-14,153.0,74.0,77.0,13.0,2.0,4.0
2020-04-15,151.0,66.0,43.0,5.0,0.4569954023998624,3.0
2020-04-16,83.0,40.0,58.0,6.0,0.0,3.0
2020-04-17,80.0,43.0,56.0,10.0,0.0,2.0
2020-04-18,100.0,49.0,74.0,8.0,0.0,3.0
2020-04-19,122.0,30.0,38.0,2.0,0.0,1.0
2020-04-20,39.0,33.0,35.0,2.0,0.0,1.0
2020-04-21,40.0,22.0,36.0,2.0,0.0,1.0
2020-04-22,36.0,20.0,36.0,3.0,0.0,1.0
2020-04-23,35.0,98.0,41.0,6.0,0.0,1.0
2020-04-24,65.0,53.0,39.0,3.0,0.0,1.0
2020-04-25,55.0,32.0,40.0,11.0,0.669114035982953,2.0
2020-04-26,94.0,60.0,58.0,14.0,2.0,10.0
2020-04-27,141.0,82.0,100.0,18.0,3.0,6.0
2020-04-28,157.0,84.0,115.0,12.0,3.0,5.0
2020-04-29,150.0,93.0,142.0,25.0,5.0,9.0
2020-04-30,185.0,95.0,146.0,25.0,3.0,11.0
2020-05-01,189.0,65.0,101.0,8.0,1.0,5.0
2020-05-02,149.0,58.0,38.0,12.0,2.0,10.0
2020-05-03,143.0,49.0,21.0,11.0,2.0,6.0
2020-05-04,109.0,48.0,33.0,12.0,0.8024222188516057,5.0
2020-05-05,150.0,53.0,92.0,15.0,1.0,6.0
2020-05-06,160.0,61.0,36.0,16.0,4.0,12.0
2020-05-07,160.0,26.0,40.0,8.0,6.143613806462229,8.0
2020-05-08,107.0,42.0,26.0,11.0,6.729577744336041,5.0
2020-05-09,100.0,52.0,35.0,9.0,6.183045073124084,4.0
2020-05-10,72.0,101.0,42.0,4.0,4.929169052328997,1.0
2020-05-11,54.0,87.0,43.0,5.0,3.393102941453422,1.0
2020-05-12,63.0,124.0,86.0,16.0,2.0,5.0
2020-05-13,108.0,70.0,91.0,11.0,1.0,5.0
2020-05-14,95.0,49.0,45.0,10.0,0.07775128327888736,5.0
2020-05-15,115.0,55.0,29.0,13.0,0.0,6.0
2020-05-16,124.0,65.0,31.0,17.0,0.0,2.0
2020-05-17,66.0,42.0,36.0,5.0,0.0,1.0
2020-05-18,41.0,46.0,65.0,11.0,0.0,2.0
2020-05-19,68.0,42.0,109.0,10.0,1.0,4.0
2020-05-20,69.0,69.0,56.0,13.0,3.0,13.0
2020-05-21,163.0,41.0,73.0,9.0,3.4789759913374696,8.0
2020-05-22,124.0,19.0,36.0,6.0,2.5513796633726313,2.0
2020-05-23,26.0,21.0,53.0,9.0,1.0,2.0
2020-05-24,39.0,30.0,33.0,13.0,0.0,2.0
2020-05-25,43.0,22.0,50.0,9.0,0.0,2.0
2020-05-26,41.0,20.0,44.0,6.0,0.0,2.0
2020-05-27,34.0,60.0,100.0,18.0,2.0,7.0
2020-05-28,112.0,67.0,117.0,14.0,5.0,11.0
2020-05-29,150.0,60.0,87.0,12.0,3.0,9.0
2020-05-30,129.0,17.0,37.0,8.0,1.4091894040677064,2.0
2020-05-31,56.0,54.0,90.0,17.0,1.0,4.0
2020-06-01,78.0,55.0,77.0,13.0,0.7229341668019965,3.0
2020-06-02,80.0,154.0,85.0,18.0,0.6185689354704442,3.0
2020-06-03,127.0,39.0,55.0,13.0,1.0,2.0
2020-06-04,42.0,36.0,81.0,7.0,2.0,4.0
2020-06-05,54.0,50.0,113.0,12.0,3.0,6.0
2020-06-06,80.0,71.0,146.0,13.0,3.0,6.0
2020-06-07,96.0,84.0,104.0,13.0,2.0,5.0
2020-06-08,134.0,72.0,55.0,10.0,3.0,7.0
2020-06-09,118.0,63.0,106.0,8.0,2.5508655949852526,8.0
2020-06-10,139.0,67.0,94.0,16.0,1.0,7.0
2020-06-11,137.0,47.0,130.0,10.0,0.08826963630995324,6.0
2020-06-12,97.0,71.0,107.0,15.0,1.0,7.0
2020-06-13,126.0,23.0,68.0,4.0,4.071942166850654,2.0
2020-06-14,31.0,47.0,84.0,11.0,6.807090456605761,2.0
2020-06-15,58.0,81.0,121.0,12.0,6.0,9.0
2020-06-16,110.0,57.0,75.0,6.0,1.0,3.0
2020-06-17,64.0,47.0,90.0,9.0,0.0,4.0
2020-06-18,81.0,44.0,100.0,7.0,0.0,3.0
2020-06-19,77.0,60.0,117.0,6.0,1.0,5.0
2020-06-20,108.0,57.0,106.0,8.0,1.0,4.0
2020-06-21,92.0,66.0,107.0,10.0,1.0,6.0
2020-06-22,129.0,54.0,103.0,9.0,1.0,7.0
2020-06-23,128.0,29.0,75.0,5.0,0.9896531819625215,4.0
2020-06-24,70.0,39.0,72.0,9.0,0.9904914575434358,6.0
2020-06-25,101.0,37.0,89.0,8.0,0.9960840043526324,5.0
2020-06-26,90.0,63.0,121.0,11.0,1.0,9.0
2020-06-27,163.0,45.0,104.0,7.0,1.0,8.0
2020-06-28,133.0,39.0,53.0,12.0,1.0060276470287106,5.0
2020-06-29,93.0,30.0,74.0,7.0,1.01388826384009,3.0
2020-06-30,63.0,53.0,115.0,14.0,1.0148047487314245,5.0
2020-07-01,86.0,38.0,83.0,6.0,1.0,7.0
2020-07-02,93.0,40.0,54.0,7.0,0.9746821165858502,9.0
2020-07-03,131.0,42.0,87.0,8.0,1.0,5.0
2020-07-04,118.0,33.0,82.0,11.0,1.0882028179051857,4.0
2020-07-05,77.0,30.0,97.0,7.0,1.0,4.0
2020-07-06,65.0,28.0,91.0,8.0,1.0,3.0
2020-07-07,57.0,46.0,100.0,10.0,2.0,6.0
2020-07-08,105.0,40.0,44.0,7.0,1.0,6.0
2020-07-09,98.0,51.0,47.0,9.0,0.3903024167564978,7.0
2020-07-10,137.0,75.57441498483404,37.0,12.0,0.5840985265405939,10.0
2020-07-11,169.0,77.0,72.0,13.0,1.0,11.0
2020-07-12,172.0,44.0,67.0,10.0,1.1707661535681475,9.0
2020-07-13,132.0,44.0,77.0,10.0,1.0857468868213431,6.0
2020-07-14,102.0,45.0,84.0,10.0,0.848439745121613,5.0
2020-07-15,110.0,55.0,98.0,9.0,0.5623422738309838,6.0
2020-07-16,129.0,53.0,64.0,8.0,0.3309520183114815,5.0
2020-07-17,129.0,41.0,46.0,7.0,0.2577665239251328,6.0
2020-07-18,120.0,35.0,49.0,10.0,0.4462833360339633,5.0
2020-07-19,92.0,59.0,116.0,15.0,1.0,7.0
2020-07-20,116.0,55.0,87.0,10.0,1.8202861780662944,5.0
2020-07-21,100.0,52.0,107.0,13.0,2.0,7.0
2020-07-22,118.0,48.0,95.0,16.0,1.0,6.0
2020-07-23,101.0,38.0,96.0,12.0,0.1588286537844973,4.0
2020-07-24,81.0,57.0,98.0,20.0,0.0,5.0
2020-07-25,86.0,32.0,50.0,7.0,0.0,4.0
2020-07-26,80.0,10.178393393741477,42.0,10.0,0.0,8.0
2020-07-27,150.0,21.0,63.0,12.0,0.30121629063121935,10.0
2020-07-28,151.0,54.0,93.0,10.0,0.6862050545272902,8.0
2020-07-29,151.0,47.0,83.0,11.0,1.0,7.0
2020-07-30,144.0,54.0,81.0,12.0,1.1626503857342814,7.0
2020-07-31,120.0,40.0,62.0,13.0,1.196303625749033,7.0
2020-08-01,111.0,35.0,86.0,10.0,1.1486316728966437,4.0
2020-08-02,64.0,37.0,91.0,10.0,1.0673064800295027,4.0
2020-08-03,68.0,46.0,79.0,14.0,1.0,4.0
2020-08-04,72.0,59.0,37.0,16.0,0.9821178119275913,7.0
2020-08-05,109.0,46.0,78.0,12.0,1.0,7.0
2020-08-06,106.0,34.0,73.0,9.0,1.0,6.0
2020-08-07,74.0,38.0,81.0,9.0,0.858411784207526,5.0
2020-08-08,74.0,38.0,87.0,7.0,0.5870955909714013,4.0
2020-08-09,70.0,28.0,75.0,7.0,0.23873329382567404,3.0
2020-08-10,59.0,53.0,106.0,9.0,0.0,5.0
2020-08-11,102.0,41.0,47.0,11.0,0.0,6.0
2020-08-12,100.0,24.0,53.0,6.0,0.0,6.0
2020-08-13,53.0,47.0,90.0,10.0,0.0,6.0
2020-08-14,96.0,51.0,44.0,11.0,0.0,6.0
2020-08-15,109.0,44.0,35.0,11.0,0.0,6.0
2020-08-16,115.0,43.0,34.0,11.0,0.06818368119679752,7.0
2020-08-17,125.0,23.0,27.0,12.0,1.0,6.0
2020-08-18,90.0,23.0,23.0,11.0,2.2836432579274364,3.0
2020-08-19,41.0,30.0,31.0,11.0,3.745476234650147,5.0
2020-08-20,72.0,42.0,64.0,11.0,5.166597891066581,5.0
2020-08-21,77.0,55.0,69.0,12.0,6.328107188075173,5.0
2020-08-22,112.0,61.0,71.0,11.0,7.011103086574368,7.0
2020-08-23,141.0,20.0,47.0,5.0,6.996684547462611,3.0
2020-08-24,42.0,47.0,97.0,16.0,6.065950531638341,4.0
2020-08-25,71.0,65.0,78.0,19.0,4.0,15.0
2020-08-26,137.0,50.0,50.0,14.0,1.0,9.0
2020-08-27,112.0,37.0,73.0,9.0,0.0,4.0
2020-08-28,62.0,66.0,73.0,16.0,0.0,8.0
2020-08-29,142.0,53.0,72.0,10.0,0.0,9.0
2020-08-30,135.0,31.0,21.0,11.0,0.0,4.0
2020-08-31,57.0,28.0,37.0,11.0,0.0,4.0
2020-09-01,52.0,30.0,31.0,9.0,0.0,3.0
2020-09-02,54.0,19.0,25.0,8.0,0.0,3.0
2020-09-03,32.0,38.0,42.0,15.0,0.0,4.0
2020-09-04,58.0,52.0,75.0,15.0,1.0,4.0
2020-09-05,84.0,74.0,115.0,18.0,2.0,10.0
2020-09-06,154.0,28.0,44.0,9.0,1.0,4.0
2020-09-07,64.0,18.0,28.0,12.0,0.6576277456571715,2.0
2020-09-08,33.0,22.0,33.0,13.0,1.0,3.0
2020-09-09,37.0,20.0,20.0,10.0,1.2163428747587584,2.0
2020-09-10,30.0,14.0,17.0,8.0,1.2042714063769462,4.0
2020-09-11,27.0,21.0,33.0,8.0,1.038497862476369,4.0
2020-09-12,46.0,38.0,48.0,13.0,0.7937345106788343,5.0
2020-09-13,78.0,49.0,41.0,10.0,0.5446936186061471,5.0
2020-09-14,130.0,22.0,31.0,11.0,0.36608745388011354,7.0
2020-09-15,101.0,18.0,21.0,6.0,0.33262828412254075,2.0
2020-09-16,29.0,20.0,27.0,11.0,0.5190283769552342,3.0
2020-09-17,30.0,25.0,29.0,16.0,1.0,4.0
2020-09-18,46.0,38.0,69.0,17.0,1.7407196161888372,4.0
2020-09-19,57.0,27.0,40.0,12.0,2.268220469694516,3.0
2020-09-20,45.0,50.0,76.0,18.0,2.0,6.0
2020-09-21,112.0,43.0,36.0,18.0,1.0,5.0
2020-09-22,84.0,51.0,29.0,18.0,1.0,10.0
2020-09-23,114.0,26.0,47.0,13.0,1.0955252769138784,6.0
2020-09-24,97.0,44.0,60.0,19.0,1.0204018239854546,7.0
2020-09-25,122.0,60.0,81.0,21.0,0.897515732600092,7.0
2020-09-26,151.0,55.0,72.0,22.0,0.849753094143153,7.0
2020-09-27,155.0,70.0,73.0,22.0,1.0,8.0
2020-09-28,167.0,18.0,26.0,9.0,1.4229634144161663,4.0
2020-09-29,62.0,30.0,23.0,13.0,2.0006337930778653,3.0
2020-09-30,67.0,51.0,24.0,15.0,2.566822464531481,5.0
2020-10-01,134.0,21.0,24.0,6.0,2.955340757323398,1.0
2020-10-02,29.0,40.0,31.0,15.0,3.0,4.0
2020-10-03,76.0,16.0,21.0,4.0,2.63057682804094,1.0
2020-10-04,26.0,18.0,25.0,10.0,2.1607091046589426,1.0
2020-10-05,31.0,46.0,26.0,18.0,2.0,4.0
2020-10-06,86.0,72.0,28.0,29.0,2.0,8.0
2020-10-07,150.0,72.0,14.0,36.0,1.0,8.0
2020-10-08,164.0,84.0,40.0,37.0,1.0,9.0
2020-10-09,179.0,79.0,61.0,25.0,1.0,9.0
2020-10-10,197.0,25.0,25.0,12.0,0.644902033754485,4.0
2020-10-11,85.0,26.0,22.0,12.0,0.44008688137255036,1.0
2020-10-12,41.0,39.0,28.0,16.0,1.0,2.0
2020-10-13,55.0,35.0,16.0,15.0,2.0,4.0
2020-10-14,41.0,58.0,15.0,23.0,1.0,7.0
2020-10-15,112.0,23.0,26.0,14.0,0.3871041897877075,3.0
2020-10-16,58.0,48.0,24.0,20.0,1.0,3.0
2020-10-17,63.0,62.0,25.0,26.0,2.0,6.0
2020-10-18,96.0,70.0,25.0,29.0,1.0,9.0
2020-10-19,136.0,96.0,14.0,41.0,1.0,10.0
2020-10-20,191.0,107.0,25.0,13.0,1.0758296694604426,3.0
2020-10-21,107.0,52.0,25.0,11.0,1.0181823026255947,2.0
2020-10-22,48.0,29.0,27.0,12.0,1.2014437844779495,2.0
2020-10-23,39.0,59.0,25.0,22.0,2.0,5.0
2020-10-24,92.0,97.0,23.0,39.0,3.0,9.0
2020-10-25,168.0,93.0,30.0,32.0,2.0,8.0
2020-10-26,160.0,43.0,24.0,11.0,1.0,2.0
2020-10-27,36.0,49.0,20.0,22.0,1.0,3.0
2020-10-28,64.0,70.0,15.0,30.0,1.0,6.0
2020-10-29,114.0,65.0,27.0,26.0,1.0,6.0
2020-10-30,142.0,149.0,21.0,27.0,1.1140323134461056,5.0
2020-10-31,163.0,57.0,24.0,10.0,1.3161874495710386,2.0
2020-11-01,58.0,46.0,23.0,10.0,1.5613264289729192,2.0
2020-11-02,35.0,34.0,19.0,16.0,1.8043102722498665,2.0
2020-11-03,49.0,72.0,6.0,33.0,2.0,7.0
2020-11-04,121.0,99.0,9.0,46.0,2.0,12.0
2020-11-05,176.0,98.0,25.0,35.0,1.4848899275043057,9.0
2020-11-06,152.0,97.0,26.0,12.0,1.0,5.0
2020-11-07,90.0,36.0,20.0,13.0,1.0,3.0
2020-11-08,50.0,50.0,16.0,24.0,1.0,5.0
2020-11-09,77.0,65.0,13.0,29.0,2.0,8.0
2020-11-10,115.0,115.0,4.0,54.0,4.0,14.0
2020-11-11,193.0,86.0,22.0,35.0,2.0,10.0
2020-11-12,144.0,45.0,18.0,21.0,2.0,5.0
2020-11-13,67.0,74.0,2.0,33.0,1.0,9.0
2020-11-14,133.0,79.0,11.0,33.0,2.0,13.0
2020-11-15,170.0,88.0,9.0,36.0,4.0,16.0
2020-11-16,179.0,93.0,5.0,23.0,1.0,17.0
2020-11-17,182.0,57.37889736100501,16.0,15.0,0.0,11.0
2020-11-18,111.0,16.0,20.0,7.0,0.0,3.0
2020-11-19,41.0,20.0,23.0,10.0,0.0,2.0
2020-11-20,41.0,58.0,20.0,21.0,0.0,5.0
2020-11-21,93.0,15.0,21.0,5.0,0.9826444741601342,2.0
2020-11-22,43.0,29.0,18.0,13.0,2.0,3.0
2020-11-23,55.0,42.0,11.0,24.0,2.0,4.0
2020-11-24,94.0,39.0,24.0,19.0,1.0,4.0
2020-11-25,81.0,37.0,13.0,23.0,1.0,6.0
2020-11-26,65.0,30.0,24.0,10.0,1.0,5.0
2020-11-27,61.0,25.0,21.0,11.0,1.7059551470875223,1.0
2020-11-28,51.0,33.0,21.0,15.0,2.0,3.0
2020-11-29,64.0,32.0,19.0,14.0,1.0,2.0
2020-11-30,67.0,41.0,14.0,20.0,1.0,3.0
2020-12-01,85.0,37.0,24.0,14.0,2.0,3.0
2020-12-02,70.0,20.0,25.0,9.0,1.0,2.0
2020-12-03,42.0,18.0,24.0,9.0,2.0,2.0
2020-12-04,40.0,36.0,17.0,22.0,3.0,4.0
2020-12-05,79.0,53.0,23.0,20.0,2.0,5.0
2020-12-06,110.0,28.0,22.0,7.0,1.0,2.0
2020-12-07,40.0,37.0,14.0,21.0,3.0,5.0
2020-12-08,75.0,74.0,4.0,32.0,2.0,9.0
2020-12-09,137.0,78.0,5.0,37.0,2.0,12.0
2020-12-10,154.0,54.0,14.0,27.0,2.0,6.0
2020-12-11,99.0,78.0,21.0,29.0,2.0,13.0
2020-12-12,157.0,29.0,23.0,4.0,1.0,2.0
2020-12-13,43.0,26.0,20.0,9.0,1.0,3.0
2020-12-14,47.0,39.0,11.0,19.0,1.0,3.0
2020-12-15,60.0,40.0,17.0,16.0,2.0,3.0
2020-12-16,73.0,62.0,4.0,30.0,2.0,8.0
2020-12-17,117.0,27.0,25.0,9.0,2.0,2.0
2020-12-18,47.0,45.0,10.0,26.0,2.0,4.0
2020-12-19,83.0,43.0,23.0,22.0,3.0,5.0
2020-12-20,86.0,47.0,13.0,30.0,2.0,6.0
2020-12-21,100.0,66.0,7.0,35.0,2.0,8.0
2020-12-22,135.0,95.0,28.0,16.0,3.0,5.0
2020-12-23,111.0,55.0,25.0,13.0,1.0,2.0
2020-12-24,70.0,74.0,10.0,31.0,3.0,7.0
2020-12-25,113.0,80.0,4.0,30.0,5.0,12.0
2020-12-26,139.0,77.0,9.0,29.0,3.0,13.0
2020-12-27,156.0,69.0,26.0,17.0,4.0,8.0
2020-12-28,136.0,51.0,24.0,4.0,3.7079463191237974,2.0
2020-12-29,39.0,32.0,24.0,6.0,2.0299883330121817,2.0
2020-12-30,30.0,33.0,20.0,13.0,1.0,2.0
2020-12-31,47.0,58.0,7.0,28.0,2.0,4.0
2021-01-01,89.0,63.0,15.0,23.0,3.0,11.0
2021-01-02,140.0,32.0,16.0,18.0,1.0,2.0
2021-01-03,58.0,40.0,27.0,15.0,1.0,4.0
2021-01-04,55.0,30.0,21.0,11.0,1.0,3.0
2021-01-05,52.0,65.0,24.0,5.0,1.0,2.0
2021-01-06,54.0,31.0,25.0,7.0,1.0,5.0
2021-01-07,44.0,29.0,26.0,5.0,1.0,1.0
2021-01-08,40.0,36.0,29.0,7.0,1.0,1.0
2021-01-09,43.0,23.0,27.0,7.0,1.0,1.0
2021-01-10,38.0,55.0,25.0,11.0,2.0,2.0
2021-01-11,73.0,99.0,9.0,28.0,2.0,7.0
2021-01-12,124.0,184.0,28.0,16.0,1.0,5.0
2021-01-13,140.0,74.0,14.0,17.0,3.0,9.0
2021-01-14,133.0,97.0,30.0,10.0,1.0,4.0
2021-01-15,113.0,31.0,29.0,6.0,1.0,1.0
2021-01-16,45.0,49.0,21.0,10.0,1.0,2.0
2021-01-17,64.0,56.0,24.0,13.0,1.0,3.0
2021-01-18,68.0,49.0,17.0,15.0,1.0,5.0
2021-01-19,98.0,56.0,18.0,17.0,2.0,7.0
2021-01-20,139.0,74.0,9.0,31.0,3.0,11.0
2021-01-21,165.0,77.0,14.0,25.0,5.0,11.0
2021-01-22,154.0,68.0,14.0,27.0,2.0,11.0
2021-01-23,149.0,77.0,16.0,30.0,2.0,12.0
2021-01-24,173.0,89.0,2.0,37.0,1.4411655744495633,14.0
2021-01-25,191.0,65.0,27.0,21.0,1.0,10.0
2021-01-26,161.0,58.0,28.0,21.0,2.0,8.0
2021-01-27,104.0,51.0,32.0,4.0,1.1372226165303028,1.0
2021-01-28,41.0,55.0,15.0,19.0,1.0,5.0
2021-01-29,80.0,67.0,18.0,24.0,3.0,8.0
2021-01-30,118.0,64.0,14.0,14.0,1.0,9.0
2021-01-31,152.0,43.0,29.0,8.0,1.0,3.0
2021-02-01,62.0,38.0,26.0,8.0,1.0,3.0
2021-02-02,59.0,51.0,30.0,15.0,1.0,5.0
2021-02-03,70.0,58.0,25.0,17.0,2.0,5.0
2021-02-04,115.0,65.0,22.0,28.0,3.0,9.0
2021-02-05,142.0,88.0,34.0,16.0,2.0,5.0
2021-02-06,106.0,44.0,32.0,7.0,1.0,3.0
2021-02-07,80.0,45.0,31.0,15.0,1.0,4.0
2021-02-08,109.0,67.0,34.0,24.0,2.0,8.0
2021-02-09,161.0,70.0,44.0,23.0,4.0,10.0
2021-02-10,169.0,100.0,35.0,25.0,4.0,17.0
2021-02-11,239.0,139.0,50.0,17.0,5.0,15.0
2021-02-12,273.0,132.0,13.0,21.0,2.0,22.0
2021-02-13,259.0,133.0,35.0,12.0,0.09440551066253294,13.0
2021-02-14,165.0,46.0,33.0,4.0,0.15304250707985828,2.0
2021-02-15,46.0,34.0,34.0,1.0,1.0,1.0
2021-02-16,36.0,16.0,31.0,4.0,1.6649629353783788,1.0
2021-02-17,39.0,36.0,24.0,13.0,2.0,5.0
2021-02-18,88.0,56.0,26.0,28.0,2.0,9.0
2021-02-19,130.0,75.0,22.0,34.0,2.0,10.0
2021-02-20,132.0,121.0,32.0,23.0,3.0,8.0
2021-02-21,146.0,57.0,35.0,9.0,2.0,3.0
2021-02-22,85.0,48.0,23.0,10.0,1.2272747513940176,4.0
2021-02-23,83.0,47.0,24.0,15.0,1.0,7.0
2021-02-24,122.0,70.0,34.0,21.0,1.0,9.0
2021-02-25,166.0,93.0,46.0,25.0,2.0,13.0
2021-02-26,194.0,71.0,48.0,20.0,3.0,9.0
2021-02-27,180.0,83.0,23.0,25.0,1.0,9.0
2021-02-28,169.0,23.0,30.0,8.0,1.0,3.0
2021-03-01,77.0,66.0,17.0,10.0,1.3276025637088906,6.0
2021-03-02,144.0,65.0,13.0,23.0,1.293642699517052,9.0
2021-03-03,184.0,96.0,16.0,28.0,1.1128614855666876,12.0
2021-03-04,209.0,48.0,21.0,24.0,1.0,12.0
2021-03-05,179.0,47.0,22.0,13.0,1.0,4.0
2021-03-06,76.0,62.0,22.0,20.0,0.774635580272198,5.0
2021-03-07,135.0,67.0,25.0,29.0,1.0,7.0
2021-03-08,163.0,84.0,36.0,31.0,2.0,9.0
2021-03-09,201.0,137.0766905045106,41.0,38.0,2.0,12.0
2021-03-10,242.0,66.0,43.0,23.0,1.0,7.0
2021-03-11,180.0,0.0,26.0,20.0,0.707591310287969,8.0
2021-03-12,180.0,0.0,39.0,18.0,1.0,9.0
2021-03-13,183.0,100.0,24.0,31.0,1.307615606325649,9.0
2021-03-14,200.0,886.0,30.0,10.0,1.5494095485563022,3.0
2021-03-15,301.0,142.0,29.0,10.0,1.7664987165088046,3.0
2021-03-16,97.0,191.0,17.0,26.0,2.0,5.0
2021-03-17,150.0,96.0,27.0,19.0,2.0,6.0
2021-03-18,149.0,68.0,24.0,19.0,1.0,7.0
2021-03-19,155.0,68.0,32.0,10.0,0.20238150129884938,4.0
2021-03-20,96.0,32.0,33.0,7.0,0.13613046319269415,1.0
2021-03-21,37.0,148.0,32.0,16.0,1.0,2.0
2021-03-22,93.0,92.0,35.0,25.0,2.0,4.0
2021-03-23,121.0,119.0,37.0,20.0,1.0,3.0
2021-03-24,126.0,87.0,51.0,26.0,2.0,4.0
2021-03-25,132.0,115.0,11.0,50.0,1.0,10.0
2021-03-26,208.0,86.0,38.0,26.0,0.8783881185828863,10.0
2021-03-27,206.0,539.0,35.0,13.0,1.818028034485148,5.0
2021-03-28,207.0,98.0,33.0,11.0,2.5986539331448357,1.0
2021-03-29,71.0,167.0,41.0,23.0,2.0,4.0
2021-03-30,140.0,123.0,38.0,25.0,1.0,5.0
2021-03-31,129.0,115.0,47.0,26.0,5.0,11.0
2021-04-01,161.0,51.0,37.0,12.0,6.797842652515327,3.0
2021-04-02,94.0,28.0,35.0,12.0,5.525348876748039,2.0
2021-04-03,52.0,27.0,37.0,14.0,2.9901806626067295,1.0
2021-04-04,28.0,61.0,43.0,18.0,1.0,3.0
2021-04-05,104.0,55.0,46.0,19.0,0.7518127177083621,3.0
2021-04-06,98.0,70.0,43.0,22.0,1.0,4.0
2021-04-07,120.0,57.0,53.0,17.0,1.0,3.0
2021-04-08,94.0,61.0,41.0,18.0,3.0,5.0
2021-04-09,114.0,75.0,54.0,21.0,4.0,8.0
2021-04-10,153.0,70.0,50.0,14.0,1.0,4.0
2021-04-11,132.0,70.0,31.0,18.0,1.0,6.0
